Spot index;x;y
1633816;4664.734375;-29264.533203125
1633817;4684.734375;-29264.533203125
1633818;4704.734375;-29264.533203125
1633819;4724.734375;-29264.533203125
1633820;4744.734375;-29264.533203125
1633821;4764.734375;-29264.533203125
1633822;4784.734375;-29264.533203125
1633823;4804.734375;-29264.533203125
1633824;4824.734375;-29264.533203125
1633825;4844.734375;-29264.533203125
1633826;4864.734375;-29264.533203125
1633827;4884.734375;-29264.533203125
1633828;4904.734375;-29264.533203125
1633829;4924.734375;-29264.533203125
1633830;4944.734375;-29264.533203125
1633831;4964.734375;-29264.533203125
1633832;4984.734375;-29264.533203125
1633833;5004.734375;-29264.533203125
1633834;5024.734375;-29264.533203125
1633835;5044.734375;-29264.533203125
1633836;5064.734375;-29264.533203125
1633837;5084.734375;-29264.533203125
1633838;5104.734375;-29264.533203125
1633839;5124.734375;-29264.533203125
1633840;5144.734375;-29264.533203125
1633841;5164.734375;-29264.533203125
1633842;5184.734375;-29264.533203125
1633843;5204.734375;-29264.533203125
1633844;5224.734375;-29264.533203125
1633845;5244.734375;-29264.533203125
1633846;5264.734375;-29264.533203125
1633847;5284.734375;-29264.533203125
1633848;5304.734375;-29264.533203125
1633849;5324.734375;-29264.533203125
1633850;5344.734375;-29264.533203125
1633851;5364.734375;-29264.533203125
1633852;5384.734375;-29264.533203125
1633853;5404.734375;-29264.533203125
1633854;5424.734375;-29264.533203125
1633855;5444.734375;-29264.533203125
1633856;5464.734375;-29264.533203125
1633857;5484.734375;-29264.533203125
1633858;5504.734375;-29264.533203125
1633859;5524.734375;-29264.533203125
1633860;5544.734375;-29264.533203125
1633861;5564.734375;-29264.533203125
1633862;5584.734375;-29264.533203125
1633863;5604.734375;-29264.533203125
1633864;5624.734375;-29264.533203125
1633865;5644.734375;-29264.533203125
1633866;5664.734375;-29264.533203125
1633867;5684.734375;-29264.533203125
1633868;5704.734375;-29264.533203125
1633869;5724.734375;-29264.533203125
1633870;5744.734375;-29264.533203125
1633871;5764.734375;-29264.533203125
1633872;5784.734375;-29264.533203125
1633873;5804.734375;-29264.533203125
1633874;5824.734375;-29264.533203125
1633875;5844.734375;-29264.533203125
1633876;5864.734375;-29264.533203125
1633877;5884.734375;-29264.533203125
1633878;5904.734375;-29264.533203125
1633879;5924.734375;-29264.533203125
1633880;5944.734375;-29264.533203125
1633881;5964.734375;-29264.533203125
1633882;5984.734375;-29264.533203125
1633883;6004.734375;-29264.533203125
1633884;6024.734375;-29264.533203125
1633885;6044.734375;-29264.533203125
1633886;6064.734375;-29264.533203125
1633887;3804.7341308594;-29284.533203125
1633888;3824.7341308594;-29284.533203125
1633889;3844.7341308594;-29284.533203125
1633890;3864.7341308594;-29284.533203125
1633891;3884.7341308594;-29284.533203125
1633892;3904.7341308594;-29284.533203125
1633893;3924.7341308594;-29284.533203125
1633894;3944.7341308594;-29284.533203125
1633895;3964.7341308594;-29284.533203125
1633896;3984.7341308594;-29284.533203125
1633897;4004.7341308594;-29284.533203125
1633898;4024.7341308594;-29284.533203125
1633899;4044.7341308594;-29284.533203125
1633900;4064.7341308594;-29284.533203125
1633901;4084.7341308594;-29284.533203125
1633902;4104.734375;-29284.533203125
1633903;4124.734375;-29284.533203125
1633904;4144.734375;-29284.533203125
1633905;4164.734375;-29284.533203125
1633906;4184.734375;-29284.533203125
1633907;4204.734375;-29284.533203125
1633908;4224.734375;-29284.533203125
1633909;4244.734375;-29284.533203125
1633910;4264.734375;-29284.533203125
1633911;4284.734375;-29284.533203125
1633912;4304.734375;-29284.533203125
1633913;4324.734375;-29284.533203125
1633914;4344.734375;-29284.533203125
1633915;4364.734375;-29284.533203125
1633916;4384.734375;-29284.533203125
1633917;4404.734375;-29284.533203125
1633918;4424.734375;-29284.533203125
1633919;4444.734375;-29284.533203125
1633920;4464.734375;-29284.533203125
1633921;4484.734375;-29284.533203125
1633922;4504.734375;-29284.533203125
1633923;4524.734375;-29284.533203125
1633924;4544.734375;-29284.533203125
1633925;4564.734375;-29284.533203125
1633926;4584.734375;-29284.533203125
1633927;4604.734375;-29284.533203125
1633928;4624.734375;-29284.533203125
1633929;4644.734375;-29284.533203125
1633930;4664.734375;-29284.533203125
1633931;4684.734375;-29284.533203125
1633932;4704.734375;-29284.533203125
1633933;4724.734375;-29284.533203125
1633934;4744.734375;-29284.533203125
1633935;4764.734375;-29284.533203125
1633936;4784.734375;-29284.533203125
1633937;4804.734375;-29284.533203125
1633938;4824.734375;-29284.533203125
1633939;4844.734375;-29284.533203125
1633940;4864.734375;-29284.533203125
1633941;4884.734375;-29284.533203125
1633942;4904.734375;-29284.533203125
1633943;4924.734375;-29284.533203125
1633944;4944.734375;-29284.533203125
1633945;4964.734375;-29284.533203125
1633946;4984.734375;-29284.533203125
1633947;5004.734375;-29284.533203125
1633948;5024.734375;-29284.533203125
1633949;5044.734375;-29284.533203125
1633950;5064.734375;-29284.533203125
1633951;5084.734375;-29284.533203125
1633952;5104.734375;-29284.533203125
1633953;5124.734375;-29284.533203125
1633954;5144.734375;-29284.533203125
1633955;5164.734375;-29284.533203125
1633956;5184.734375;-29284.533203125
1633957;5204.734375;-29284.533203125
1633958;5224.734375;-29284.533203125
1633959;5244.734375;-29284.533203125
1633960;5264.734375;-29284.533203125
1633961;5284.734375;-29284.533203125
1633962;5304.734375;-29284.533203125
1633963;5324.734375;-29284.533203125
1633964;5344.734375;-29284.533203125
1633965;5364.734375;-29284.533203125
1633966;5384.734375;-29284.533203125
1633967;5404.734375;-29284.533203125
1633968;5424.734375;-29284.533203125
1633969;5444.734375;-29284.533203125
1633970;5464.734375;-29284.533203125
1633971;5484.734375;-29284.533203125
1633972;5504.734375;-29284.533203125
1633973;5524.734375;-29284.533203125
1633974;5544.734375;-29284.533203125
1633975;5564.734375;-29284.533203125
1633976;5584.734375;-29284.533203125
1633977;5604.734375;-29284.533203125
1633978;5624.734375;-29284.533203125
1633979;5644.734375;-29284.533203125
1633980;5664.734375;-29284.533203125
1633981;5684.734375;-29284.533203125
1633982;5704.734375;-29284.533203125
1633983;5724.734375;-29284.533203125
1633984;5744.734375;-29284.533203125
1633985;5764.734375;-29284.533203125
1633986;5784.734375;-29284.533203125
1633987;5804.734375;-29284.533203125
1633988;5824.734375;-29284.533203125
1633989;5844.734375;-29284.533203125
1633990;5864.734375;-29284.533203125
1633991;5884.734375;-29284.533203125
1633992;5904.734375;-29284.533203125
1633993;5924.734375;-29284.533203125
1633994;5944.734375;-29284.533203125
1633995;5964.734375;-29284.533203125
1633996;5984.734375;-29284.533203125
1633997;6004.734375;-29284.533203125
1633998;6024.734375;-29284.533203125
1633999;6044.734375;-29284.533203125
1634000;6064.734375;-29284.533203125
1634001;3724.7341308594;-29304.533203125
1634002;3744.7341308594;-29304.533203125
1634003;3764.7341308594;-29304.533203125
1634004;3784.7341308594;-29304.533203125
1634005;3804.7341308594;-29304.533203125
1634006;3824.7341308594;-29304.533203125
1634007;3844.7341308594;-29304.533203125
1634008;3864.7341308594;-29304.533203125
1634009;3884.7341308594;-29304.533203125
1634010;3904.7341308594;-29304.533203125
1634011;3924.7341308594;-29304.533203125
1634012;3944.7341308594;-29304.533203125
1634013;3964.7341308594;-29304.533203125
1634014;3984.7341308594;-29304.533203125
1634015;4004.7341308594;-29304.533203125
1634016;4024.7341308594;-29304.533203125
1634017;4044.7341308594;-29304.533203125
1634018;4064.7341308594;-29304.533203125
1634019;4084.7341308594;-29304.533203125
1634020;4104.734375;-29304.533203125
1634021;4124.734375;-29304.533203125
1634022;4144.734375;-29304.533203125
1634023;4164.734375;-29304.533203125
1634024;4184.734375;-29304.533203125
1634025;4204.734375;-29304.533203125
1634026;4224.734375;-29304.533203125
1634027;4244.734375;-29304.533203125
1634028;4264.734375;-29304.533203125
1634029;4284.734375;-29304.533203125
1634030;4304.734375;-29304.533203125
1634031;4324.734375;-29304.533203125
1634032;4344.734375;-29304.533203125
1634033;4364.734375;-29304.533203125
1634034;4384.734375;-29304.533203125
1634035;4404.734375;-29304.533203125
1634036;4424.734375;-29304.533203125
1634037;4444.734375;-29304.533203125
1634038;4464.734375;-29304.533203125
1634039;4484.734375;-29304.533203125
1634040;4504.734375;-29304.533203125
1634041;4524.734375;-29304.533203125
1634042;4544.734375;-29304.533203125
1634043;4564.734375;-29304.533203125
1634044;4584.734375;-29304.533203125
1634045;4604.734375;-29304.533203125
1634046;4624.734375;-29304.533203125
1634047;4644.734375;-29304.533203125
1634048;4664.734375;-29304.533203125
1634049;4684.734375;-29304.533203125
1634050;4704.734375;-29304.533203125
1634051;4724.734375;-29304.533203125
1634052;4744.734375;-29304.533203125
1634053;4764.734375;-29304.533203125
1634054;4784.734375;-29304.533203125
1634055;4804.734375;-29304.533203125
1634056;4824.734375;-29304.533203125
1634057;4844.734375;-29304.533203125
1634058;4864.734375;-29304.533203125
1634059;4884.734375;-29304.533203125
1634060;4904.734375;-29304.533203125
1634061;4924.734375;-29304.533203125
1634062;4944.734375;-29304.533203125
1634063;4964.734375;-29304.533203125
1634064;4984.734375;-29304.533203125
1634065;5004.734375;-29304.533203125
1634066;5024.734375;-29304.533203125
1634067;5044.734375;-29304.533203125
1634068;5064.734375;-29304.533203125
1634069;5084.734375;-29304.533203125
1634070;5104.734375;-29304.533203125
1634071;5124.734375;-29304.533203125
1634072;5144.734375;-29304.533203125
1634073;5164.734375;-29304.533203125
1634074;5184.734375;-29304.533203125
1634075;5204.734375;-29304.533203125
1634076;5224.734375;-29304.533203125
1634077;5244.734375;-29304.533203125
1634078;5264.734375;-29304.533203125
1634079;5284.734375;-29304.533203125
1634080;5304.734375;-29304.533203125
1634081;5324.734375;-29304.533203125
1634082;5344.734375;-29304.533203125
1634083;5364.734375;-29304.533203125
1634084;5384.734375;-29304.533203125
1634085;5404.734375;-29304.533203125
1634086;5424.734375;-29304.533203125
1634087;5444.734375;-29304.533203125
1634088;5464.734375;-29304.533203125
1634089;5484.734375;-29304.533203125
1634090;5504.734375;-29304.533203125
1634091;5524.734375;-29304.533203125
1634092;5544.734375;-29304.533203125
1634093;5564.734375;-29304.533203125
1634094;5584.734375;-29304.533203125
1634095;5604.734375;-29304.533203125
1634096;5624.734375;-29304.533203125
1634097;5644.734375;-29304.533203125
1634098;5664.734375;-29304.533203125
1634099;5684.734375;-29304.533203125
1634100;5704.734375;-29304.533203125
1634101;5724.734375;-29304.533203125
1634102;5744.734375;-29304.533203125
1634103;5764.734375;-29304.533203125
1634104;5784.734375;-29304.533203125
1634105;5804.734375;-29304.533203125
1634106;5824.734375;-29304.533203125
1634107;5844.734375;-29304.533203125
1634108;5864.734375;-29304.533203125
1634109;5884.734375;-29304.533203125
1634110;5904.734375;-29304.533203125
1634111;5924.734375;-29304.533203125
1634112;5944.734375;-29304.533203125
1634113;5964.734375;-29304.533203125
1634114;5984.734375;-29304.533203125
1634115;6004.734375;-29304.533203125
1634116;6024.734375;-29304.533203125
1634117;6044.734375;-29304.533203125
1634118;6064.734375;-29304.533203125
1634119;6084.734375;-29304.533203125
1634120;3704.7341308594;-29324.533203125
1634121;3724.7341308594;-29324.533203125
1634122;3744.7341308594;-29324.533203125
1634123;3764.7341308594;-29324.533203125
1634124;3784.7341308594;-29324.533203125
1634125;3804.7341308594;-29324.533203125
1634126;3824.7341308594;-29324.533203125
1634127;3844.7341308594;-29324.533203125
1634128;3864.7341308594;-29324.533203125
1634129;3884.7341308594;-29324.533203125
1634130;3904.7341308594;-29324.533203125
1634131;3924.7341308594;-29324.533203125
1634132;3944.7341308594;-29324.533203125
1634133;3964.7341308594;-29324.533203125
1634134;3984.7341308594;-29324.533203125
1634135;4004.7341308594;-29324.533203125
1634136;4024.7341308594;-29324.533203125
1634137;4044.7341308594;-29324.533203125
1634138;4064.7341308594;-29324.533203125
1634139;4084.7341308594;-29324.533203125
1634140;4104.734375;-29324.533203125
1634141;4124.734375;-29324.533203125
1634142;4144.734375;-29324.533203125
1634143;4164.734375;-29324.533203125
1634144;4184.734375;-29324.533203125
1634145;4204.734375;-29324.533203125
1634146;4224.734375;-29324.533203125
1634147;4244.734375;-29324.533203125
1634148;4264.734375;-29324.533203125
1634149;4284.734375;-29324.533203125
1634150;4304.734375;-29324.533203125
1634151;4324.734375;-29324.533203125
1634152;4344.734375;-29324.533203125
1634153;4364.734375;-29324.533203125
1634154;4384.734375;-29324.533203125
1634155;4404.734375;-29324.533203125
1634156;4424.734375;-29324.533203125
1634157;4444.734375;-29324.533203125
1634158;4464.734375;-29324.533203125
1634159;4484.734375;-29324.533203125
1634160;4504.734375;-29324.533203125
1634161;4524.734375;-29324.533203125
1634162;4544.734375;-29324.533203125
1634163;4564.734375;-29324.533203125
1634164;4584.734375;-29324.533203125
1634165;4604.734375;-29324.533203125
1634166;4624.734375;-29324.533203125
1634167;4644.734375;-29324.533203125
1634168;4664.734375;-29324.533203125
1634169;4684.734375;-29324.533203125
1634170;4704.734375;-29324.533203125
1634171;4724.734375;-29324.533203125
1634172;4744.734375;-29324.533203125
1634173;4764.734375;-29324.533203125
1634174;4784.734375;-29324.533203125
1634175;4804.734375;-29324.533203125
1634176;4824.734375;-29324.533203125
1634177;4844.734375;-29324.533203125
1634178;4864.734375;-29324.533203125
1634179;4884.734375;-29324.533203125
1634180;4904.734375;-29324.533203125
1634181;4924.734375;-29324.533203125
1634182;4944.734375;-29324.533203125
1634183;4964.734375;-29324.533203125
1634184;4984.734375;-29324.533203125
1634185;5004.734375;-29324.533203125
1634186;5024.734375;-29324.533203125
1634187;5044.734375;-29324.533203125
1634188;5064.734375;-29324.533203125
1634189;5084.734375;-29324.533203125
1634190;5104.734375;-29324.533203125
1634191;5124.734375;-29324.533203125
1634192;5144.734375;-29324.533203125
1634193;5164.734375;-29324.533203125
1634194;5184.734375;-29324.533203125
1634195;5204.734375;-29324.533203125
1634196;5224.734375;-29324.533203125
1634197;5244.734375;-29324.533203125
1634198;5264.734375;-29324.533203125
1634199;5284.734375;-29324.533203125
1634200;5304.734375;-29324.533203125
1634201;5324.734375;-29324.533203125
1634202;5344.734375;-29324.533203125
1634203;5364.734375;-29324.533203125
1634204;5384.734375;-29324.533203125
1634205;5404.734375;-29324.533203125
1634206;5424.734375;-29324.533203125
1634207;5444.734375;-29324.533203125
1634208;5464.734375;-29324.533203125
1634209;5484.734375;-29324.533203125
1634210;5504.734375;-29324.533203125
1634211;5524.734375;-29324.533203125
1634212;5544.734375;-29324.533203125
1634213;5564.734375;-29324.533203125
1634214;5584.734375;-29324.533203125
1634215;5604.734375;-29324.533203125
1634216;5624.734375;-29324.533203125
1634217;5644.734375;-29324.533203125
1634218;5664.734375;-29324.533203125
